week,staff_id,staff_name,role,service,present
42,STF-d114bde8,Connie Lawrence,doctor,emergency,1
2,STF-40a56cae,Lisa Archer,nursing_assistant,surgery,1
51,STF-f5164783,Lisa Archer,nursing_assistant,surgery,1
8,STF-8c3d09d0,Lauren Daniels,nurse,general_medicine,1
39,STF-064febb6,Judy Baker,nursing_assistant,emergency,1
50,STF-fc210a9e,Philip Cannon,doctor,general_medicine,1
21,STF-322e1cde,Sarah Moore,nurse,surgery,0
15,STF-2122e2a0,Christina Walters,nursing_assistant,surgery,0
47,STF-98fd6aad,Aimee Montoya,doctor,general_medicine,1
27,STF-8a4df0f8,Stephanie Ross,nurse,emergency,0
3,STF-a493e575,Paul Jones,nurse,ICU,1
26,STF-ada6b167,Elizabeth Fowler,nurse,emergency,1
51,STF-1bc3ecc7,Angelica Tucker,nurse,surgery,0
35,STF-23a8d4c5,Carla Gray,nursing_assistant,emergency,1
20,STF-836e90d0,William Herrera,nursing_assistant,ICU,1
8,STF-8c3d09d0,Mike Allen,nurse,general_medicine,0
26,STF-6a7114cb,Kenneth Scott,nurse,ICU,1
7,STF-e9bd9766,Marc Moore,nurse,general_medicine,1
29,STF-d3c13ca9,Monica Herrera,nurse,emergency,1
40,STF-1511492d,Christine Wright,doctor,general_medicine,0
43,STF-8c3d09d0,Zachary Ferrell,nurse,ICU,0
41,STF-302eb752,Helen Jones,doctor,ICU,1
32,STF-25d79742,Jeffrey Chavez,nurse,surgery,1
10,STF-4f1df27e,Amy Silva,nurse,general_medicine,1
39,STF-59afa180,Lauren Daniels,nurse,general_medicine,1
10,STF-67d3ac43,Christine Wright,nurse,general_medicine,1
28,STF-a2ef0542,Anna Henderson,doctor,general_medicine,1
2,STF-727e4277,James Brown,nurse,surgery,1
31,STF-8c3d09d0,Lauren Daniels,nurse,surgery,0
25,STF-5697a657,Sandra Aguilar,nursing_assistant,ICU,0
44,STF-551ccae1,William Baker,nurse,general_medicine,1
23,STF-2dcdd6fb,Paula Moreno,nurse,emergency,0
15,STF-5157d809,Connor West,nurse,surgery,1
47,STF-e2bbe735,Carol Tucker,nurse,ICU,1
23,STF-ec102fe1,Angela Lopez,nursing_assistant,general_medicine,1
17,STF-2b4ea9d4,Christine Wright,nursing_assistant,general_medicine,1
8,STF-8b6412dc,Victoria Garcia,nursing_assistant,emergency,1
3,STF-7dfe6d32,Abigail Shaffer,nurse,emergency,1
16,STF-61a51c45,Zachary Ferrell,nurse,ICU,0
20,STF-d114bde8,Cristian Santos,nurse,emergency,1
50,STF-0f188974,Kelly Donovan,nurse,surgery,1
34,STF-403052c0,Cristian Santos,doctor,emergency,1
49,STF-ed194945,Victoria Garcia,nursing_assistant,emergency,1
10,STF-9fdbaf6f,Brittany Farmer,doctor,surgery,1
48,STF-1bc3ecc7,Philip Cannon,nurse,surgery,0
52,STF-103c818c,Debra Davidson,nursing_assistant,emergency,1
20,STF-403052c0,Daniel Wagner,nurse,emergency,1
32,STF-4740993e,William Herrera,nursing_assistant,general_medicine,1
24,STF-1c410c36,Anthony Humphrey,nurse,emergency,1
3,STF-40a56cae,Christopher Bass,nurse,general_medicine,1
36,STF-398a99e9,Nathan Maldonado,doctor,surgery,0
6,STF-4b388ef9,Cassandra Gaines,doctor,ICU,1
41,STF-8a885bae,Sarah Moore,doctor,ICU,0
9,STF-188cd855,Sharon Cochran,nurse,ICU,1
40,STF-839e61f9,Cassandra Gaines,nurse,surgery,1
44,STF-84efb3e5,Brian Rodriguez,nurse,ICU,0
45,STF-997af03e,Rebecca Valencia,nurse,ICU,1
15,STF-403052c0,Noah Rhodes,nurse,emergency,0
49,STF-f5164783,John Whitehead,nursing_assistant,general_medicine,0
42,STF-11c84169,Joshua Blair,nurse,general_medicine,1
47,STF-551ccae1,Lauren Daniels,nurse,ICU,0
47,STF-61a51c45,Michael Evans,nurse,ICU,0
2,STF-15db5d87,Sharon Cochran,nurse,ICU,1
26,STF-322e1cde,James Brown,nurse,surgery,1
40,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
8,STF-5697a657,Denise Jacobs,nurse,ICU,0
1,STF-a4c9b3f0,Sherry Decker,doctor,general_medicine,0
49,STF-25d79742,Sherri Baker,nursing_assistant,surgery,0
20,STF-f37c5b51,Victoria Garcia,doctor,surgery,0
33,STF-c696ae9c,Connie Lawrence,doctor,surgery,1
6,STF-5e560b99,Noah Rhodes,doctor,emergency,1
9,STF-63bcaa58,Shirley Suarez,nurse,emergency,0
30,STF-052894a3,Richard Rodriguez,nursing_assistant,general_medicine,1
16,STF-403052c0,Daniel Wagner,doctor,emergency,0
28,STF-9045bfe7,Brian Rodriguez,nursing_assistant,general_medicine,1
35,STF-836e90d0,Diana May,nurse,ICU,0
40,STF-997af03e,Stephen Mckee,nursing_assistant,ICU,1
3,STF-59afa180,Connor West,nursing_assistant,general_medicine,1
17,STF-1511492d,Marc Moore,nurse,ICU,0
19,STF-f5164783,Steve Sanchez,nursing_assistant,emergency,1
50,STF-f37035ac,Lisa Hensley,nurse,emergency,1
13,STF-038ff4c9,Christopher Bass,doctor,surgery,1
44,STF-ed194945,William Baker,nursing_assistant,emergency,1
39,STF-9b87fb95,Tricia Valencia,nursing_assistant,surgery,0
11,STF-038ff4c9,Michael Evans,nurse,ICU,1
32,STF-a4c9b3f0,Philip Cannon,nurse,emergency,0
39,STF-a493e575,Kelly Donovan,nursing_assistant,general_medicine,0
8,STF-611ad324,Shannon Jones,nursing_assistant,surgery,0
9,STF-2dfd271e,Angela Lopez,doctor,ICU,0
31,STF-8c3d09d0,Megan Young,nursing_assistant,general_medicine,0
49,STF-05591498,William Herrera,nurse,ICU,0
45,STF-5e560b99,Noah Rhodes,doctor,emergency,1
51,STF-ed194945,Brent Jordan,nurse,general_medicine,0
12,STF-05591498,Diana May,nursing_assistant,ICU,0
13,STF-ebbeb197,Monica Herrera,nurse,emergency,1
37,STF-727e4277,Connor West,nursing_assistant,emergency,1
36,STF-398a99e9,Debra Davidson,nursing_assistant,emergency,1
9,STF-8325689b,Brian Ramirez,doctor,emergency,0
10,STF-f5164783,Lisa Archer,nursing_assistant,emergency,0
41,STF-3a9a90fd,Patty Perez,nursing_assistant,emergency,1
23,STF-c8ef6bb9,Debra Davidson,nurse,general_medicine,0
23,STF-36140a6a,Lisa Jackson,nurse,emergency,0
24,STF-b4907958,Rebecca Henderson,nurse,emergency,0
10,STF-ed194945,Gerald Hensley,nursing_assistant,surgery,0
42,STF-ec102fe1,Tracy House,nursing_assistant,surgery,1
24,STF-e8857831,Gerald Hensley,nurse,emergency,1
26,STF-26466758,Jessica Callahan,nurse,general_medicine,0
49,STF-53629610,Jessica Holmes,nursing_assistant,surgery,1
34,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
27,STF-03fbeddc,Elizabeth Fowler,doctor,general_medicine,0
39,STF-5e560b99,Angie Henderson,doctor,emergency,1
5,STF-8a885bae,Lauren Daniels,nurse,surgery,1
50,STF-8a42f5e7,Lauren Daniels,nurse,ICU,1
32,STF-61961d5b,Sandra Aguilar,nurse,ICU,0
36,STF-103c818c,James Ferrell,doctor,emergency,1
50,STF-d1d59a8b,James Ferrell,doctor,emergency,1
19,STF-4e69ee46,Monica Herrera,nurse,emergency,0
51,STF-038ff4c9,Daniel Baker,nurse,surgery,0
18,STF-d962d308,Sierra Johnson,nurse,ICU,1
16,STF-67d3ac43,Aaron Wise,nurse,ICU,1
20,STF-0f188974,Lisa Barnes,nurse,ICU,1
20,STF-ddd99f9e,Jeffrey Chandler,nurse,ICU,1
47,STF-2dfd271e,Kelly Donovan,nurse,general_medicine,0
5,STF-8b6412dc,James Brown,nursing_assistant,surgery,1
50,STF-c696ae9c,Daniel Wagner,nurse,emergency,1
19,STF-2a9c9bdb,Victoria Garcia,doctor,surgery,1
47,STF-6c29c37d,John Pierce,doctor,surgery,0
34,STF-e983db1d,Larry Dixon,nursing_assistant,ICU,0
20,STF-7510a5e3,Cameron Parker,nursing_assistant,ICU,1
51,STF-ebbeb197,Gabrielle Davis,nurse,emergency,0
6,STF-669a95d5,Helen Jones,nursing_assistant,ICU,1
11,STF-4740993e,Ashley Waller,nurse,ICU,1
30,STF-25d79742,Brittany Farmer,nurse,emergency,1
32,STF-1511492d,Rebecca Valencia,nurse,general_medicine,1
9,STF-551ccae1,Steve Sanchez,doctor,general_medicine,1
24,STF-25d79742,Cassandra Gaines,nurse,surgery,1
46,STF-197d1927,Lisa Archer,nursing_assistant,ICU,1
33,STF-1c410c36,Cassandra Gaines,nursing_assistant,emergency,0
5,STF-2dfd271e,Lauren Daniels,nurse,surgery,0
13,STF-1c410c36,Shane Henderson,nurse,surgery,0
45,STF-9fdbaf6f,Sherry Decker,nursing_assistant,surgery,0
22,STF-302eb752,Erin Edwards,nurse,ICU,0
52,STF-f37035ac,Monica Herrera,nursing_assistant,surgery,0
40,STF-5e560b99,Noah Rhodes,nurse,emergency,0
36,STF-abfdc900,Crystal Johnson,doctor,ICU,0
32,STF-2c8eaa98,Ethan Adams,doctor,emergency,1
18,STF-cf0f00c3,Rebecca Valencia,nurse,ICU,0
3,STF-61961d5b,Cameron Parker,nurse,ICU,1
25,STF-26466758,Brittney Phillips,nurse,emergency,0
10,STF-935c51f3,Matthew Mcmillan,nursing_assistant,surgery,1
23,STF-36140a6a,Holly Wood,nurse,emergency,1
27,STF-1c410c36,Sherry Decker,nursing_assistant,general_medicine,1
2,STF-03fbeddc,James Ferrell,nursing_assistant,surgery,0
25,STF-6c29c37d,Victoria Garcia,doctor,emergency,0
50,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
17,STF-206b10dc,Paula Moreno,nurse,surgery,0
16,STF-40a56cae,Brian Rodriguez,nurse,ICU,1
39,STF-a2ef0542,Matthew Mcmillan,doctor,ICU,1
15,STF-84efb3e5,Aaron Wise,nurse,general_medicine,1
10,STF-cf9225db,Crystal Johnson,nurse,ICU,0
15,STF-2dcdd6fb,Paula Moreno,doctor,surgery,1
27,STF-6c29c37d,Donald Wright,nurse,surgery,0
25,STF-ebbeb197,Abigail Shaffer,doctor,emergency,0
46,STF-2e0dd6e9,Angie Henderson,doctor,emergency,0
39,STF-9da1bed5,Michelle Harmon,nursing_assistant,ICU,1
17,STF-abfdc900,Victor Baker,nurse,ICU,0
3,STF-806b98e6,Brian Ramirez,nurse,emergency,0
12,STF-4daae752,Larry Dixon,nursing_assistant,ICU,0
47,STF-f37035ac,Lisa Hensley,nurse,emergency,1
34,STF-53629610,Shane Henderson,nurse,emergency,1
37,STF-2c8eaa98,Ethan Adams,nursing_assistant,surgery,1
28,STF-bea9d5c9,Cristian Santos,nurse,emergency,1
20,STF-f398593d,Cassandra Gaines,nurse,emergency,0
51,STF-25d79742,Sherry Decker,nurse,emergency,1
44,STF-fc210a9e,Shannon Jones,nurse,emergency,0
30,STF-d114bde8,Gina Moore,nurse,emergency,0
27,STF-11c84169,Sherry Decker,nurse,emergency,1
33,STF-a493e575,Michael Evans,nurse,general_medicine,0
17,STF-97ee23c3,Crystal Johnson,nurse,ICU,1
36,STF-f37035ac,Dylan Miller,doctor,emergency,1
14,STF-36140a6a,Lisa Jackson,nurse,emergency,0
19,STF-e8857831,Brent Jordan,nursing_assistant,emergency,1
49,STF-197d1927,Daniel Baker,nurse,emergency,0
51,STF-398a99e9,Elizabeth Fowler,nurse,surgery,0
17,STF-3a9a90fd,Margaret Hawkins DDS,nurse,emergency,1
1,STF-fc210a9e,Philip Cannon,nursing_assistant,emergency,1
17,STF-05591498,Diana May,nurse,general_medicine,1
49,STF-dfe95bc8,Jessica Holmes,nurse,surgery,1
13,STF-727e4277,Gerald Hensley,nursing_assistant,emergency,0
4,STF-dc6ad834,Mike Allen,nursing_assistant,general_medicine,0
29,STF-8325689b,Lisa Jackson,nurse,emergency,0
36,STF-727e4277,John Daniel,nurse,surgery,1
35,STF-4e69ee46,Ryan Munoz,doctor,emergency,1
22,STF-8325689b,Dylan Miller,nurse,surgery,0
15,STF-c696ae9c,Daniel Wagner,doctor,emergency,1
30,STF-ed194945,Amber Kidd,doctor,surgery,0
22,STF-b13eeb99,Anthony Rodriguez,nurse,surgery,1
33,STF-63bcaa58,Aimee Montoya,doctor,ICU,1
14,STF-5157d809,Connor West,doctor,ICU,0
16,STF-651ff617,Carol Tucker,nursing_assistant,emergency,1
49,STF-806b98e6,Derek Zuniga,nurse,emergency,1
7,STF-3a9a90fd,Carla Gray,nurse,emergency,0
32,STF-d1d59a8b,Tricia Valencia,nursing_assistant,emergency,1
25,STF-e72deb85,Paul Jones,nurse,general_medicine,1
5,STF-f37c5b51,Richard Aguirre,nursing_assistant,emergency,1
14,STF-8b6412dc,William Baker,nurse,ICU,0
33,STF-23a8d4c5,Tommy Walter,nurse,emergency,1
14,STF-f5164783,Shirley Suarez,nurse,surgery,1
43,STF-a1420039,Donald Wright,doctor,general_medicine,0
9,STF-4b388ef9,Shane Henderson,nurse,surgery,1
50,STF-551ccae1,Amy Silva,nurse,ICU,0
18,STF-8c3d09d0,Daniel Baker,nursing_assistant,surgery,1
37,STF-2a9c9bdb,Brent Jordan,nurse,general_medicine,1
19,STF-40a56cae,Shirley Suarez,nurse,general_medicine,1
50,STF-f37c5b51,Joshua Blair,doctor,surgery,1
42,STF-372284b1,Crystal Robinson,doctor,emergency,0
51,STF-e15cfd51,Michele Williams,nurse,emergency,1
12,STF-40a56cae,Brian Rodriguez,nursing_assistant,general_medicine,1
28,STF-cf0f00c3,John Whitehead,nurse,ICU,0
49,STF-a2ef0542,Brian Rodriguez,nurse,surgery,1
29,STF-e72deb85,Kelly Donovan,nurse,ICU,1
2,STF-ec102fe1,Connor West,nurse,surgery,0
22,STF-36140a6a,Carla Gray,nurse,surgery,0
49,STF-44cbfc17,Lauren Daniels,nursing_assistant,emergency,0
45,STF-7dfe6d32,Abigail Shaffer,nurse,emergency,1
13,STF-2dfd271e,Brittney Phillips,doctor,ICU,1
40,STF-2b4ea9d4,Richard Henson,nurse,ICU,0
35,STF-f398593d,Tricia Valencia,doctor,surgery,1
13,STF-a373df11,Holly Wood,nurse,emergency,1
16,STF-36140a6a,Carla Gray,nurse,surgery,0
49,STF-302eb752,Erin Edwards,nursing_assistant,ICU,1
35,STF-e573be71,Sharon Cochran,doctor,ICU,1
31,STF-c8ef6bb9,Debra Davidson,nurse,emergency,1
26,STF-ec102fe1,Angela Lopez,nurse,emergency,1
33,STF-1bc3ecc7,Brent Jordan,nurse,emergency,1
35,STF-2e0dd6e9,Angie Henderson,doctor,emergency,0
42,STF-5697a657,Aaron Wise,nurse,ICU,0
20,STF-b77cdc60,Allison Hill,nurse,emergency,1
3,STF-997af03e,Stephen Mckee,nursing_assistant,ICU,0
10,STF-8a4df0f8,Zachary Hicks,nurse,emergency,1
14,STF-55594f66,Michael Lewis,doctor,surgery,1
49,STF-f5164783,Zachary Ferrell,nursing_assistant,general_medicine,0
6,STF-2dfd271e,Angela Lopez,nurse,general_medicine,0
46,STF-05591498,William Herrera,nurse,ICU,1
23,STF-8b6412dc,Connor West,doctor,surgery,0
43,STF-8a885bae,Jordan Henderson,nurse,emergency,1
34,STF-a2ef0542,Aaron Wise,nurse,general_medicine,0
34,STF-ea97e797,Sharon Cherry,nurse,general_medicine,1
7,STF-cf0f00c3,Denise Jacobs,nursing_assistant,general_medicine,0
29,STF-dc6ad834,Michael Evans,nursing_assistant,general_medicine,0
7,STF-8a4df0f8,Ethan Adams,nurse,surgery,0
39,STF-836e90d0,Diana May,nurse,ICU,0
51,STF-f37035ac,Lisa Hensley,doctor,emergency,1
37,STF-e8857831,Timothy Duncan,nurse,surgery,1
3,STF-d1d59a8b,Rebecca Henderson,nurse,emergency,1
34,STF-935c51f3,Brian Rodriguez,nurse,general_medicine,0
31,STF-0f188974,William Baker,nurse,general_medicine,0
17,STF-a2ef0542,Shirley Suarez,nurse,surgery,0
14,STF-806b98e6,Carla Gray,nurse,emergency,0
29,STF-a2ef0542,Brian Rodriguez,nurse,general_medicine,0
15,STF-806b98e6,Holly Wood,nurse,emergency,1
11,STF-8a885bae,Lisa Barnes,nurse,ICU,1
48,STF-2dcdd6fb,Cassandra Gaines,nursing_assistant,surgery,0
7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
11,STF-25d79742,Anthony Humphrey,nurse,emergency,1
7,STF-727e4277,Tracy House,nurse,surgery,0
25,STF-8325689b,Lisa Hensley,nurse,emergency,1
37,STF-26466758,Connor West,nurse,general_medicine,1
1,STF-9045bfe7,Christina Walters,nurse,surgery,1
30,STF-806b98e6,Holly Wood,nursing_assistant,emergency,0
17,STF-a493e575,Amy Silva,nursing_assistant,ICU,0
45,STF-98fd6aad,Christina Walters,nursing_assistant,ICU,1
2,STF-bea9d5c9,Connie Lawrence,nurse,emergency,1
3,STF-0f188974,Amy Silva,nursing_assistant,general_medicine,1
24,STF-997af03e,Denise Jacobs,nursing_assistant,ICU,0
22,STF-55594f66,Jessica Holmes,nurse,ICU,0
30,STF-a493e575,Mike Allen,nursing_assistant,general_medicine,0
46,STF-8c3d09d0,Megan Young,nursing_assistant,general_medicine,1
42,STF-a2ef0542,Matthew Mcmillan,nurse,surgery,1
47,STF-fc210a9e,Jessica Holmes,doctor,general_medicine,0
10,STF-ec102fe1,Amber Kidd,doctor,surgery,1
28,STF-cf9225db,Crystal Johnson,nursing_assistant,general_medicine,0
48,STF-a2ef0542,Christopher Bass,nurse,general_medicine,1
50,STF-1511492d,Evelyn Galvan,nursing_assistant,ICU,0
43,STF-7510a5e3,Christine Wright,nursing_assistant,surgery,0
22,STF-403052c0,Angie Henderson,nurse,emergency,1
30,STF-b77cdc60,Allison Hill,doctor,emergency,1
50,STF-c8ef6bb9,Justin Baker,nurse,surgery,0
29,STF-84efb3e5,Deborah Figueroa,nursing_assistant,general_medicine,1
17,STF-2b4ea9d4,Marc Moore,nurse,general_medicine,0
42,STF-55594f66,John Daniel,nurse,ICU,0
31,STF-c8ef6bb9,Brittany Farmer,nurse,surgery,0
15,STF-44cbfc17,Jordan Henderson,nursing_assistant,general_medicine,1
23,STF-f37035ac,Jamie Arnold,nurse,emergency,0
47,STF-8325689b,Derek Zuniga,doctor,surgery,0
38,STF-cf9225db,Julia Torres,nurse,ICU,1
32,STF-23a8d4c5,Justin Baker,nursing_assistant,emergency,1
34,STF-cf9225db,Julia Torres,nursing_assistant,ICU,0
28,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
24,STF-d3c13ca9,Monica Herrera,nurse,emergency,1
2,STF-c8ef6bb9,Elizabeth Fowler,doctor,surgery,0
28,STF-6a7114cb,Kenneth Scott,nursing_assistant,ICU,1
37,STF-669a95d5,Helen Jones,nursing_assistant,ICU,0
51,STF-55594f66,Jessica Holmes,nurse,surgery,1
33,STF-8a42f5e7,Michael Evans,nurse,general_medicine,0
44,STF-ec102fe1,William Baker,nurse,surgery,0
44,STF-5157d809,Amber Kidd,nurse,general_medicine,0
48,STF-197d1927,Kelly Donovan,nurse,general_medicine,1
9,STF-2dcdd6fb,Paula Moreno,nurse,surgery,1
28,STF-cf0f00c3,Stephen Mckee,doctor,ICU,1
51,STF-a4c9b3f0,Sherri Baker,nurse,emergency,0
40,STF-651ff617,John Daniel,doctor,general_medicine,1
44,STF-abfdc900,Shannon Walker,nurse,ICU,0
35,STF-95cd7529,Judy Baker,doctor,emergency,0
6,STF-9045bfe7,John Whitehead,nursing_assistant,surgery,0
49,STF-05591498,Garrett Lin,nursing_assistant,ICU,1
46,STF-ec102fe1,Connor West,nurse,general_medicine,0
16,STF-61961d5b,Richard Henson,nurse,ICU,0
32,STF-a493e575,Daniel Baker,nurse,general_medicine,1
35,STF-727e4277,Connor West,doctor,ICU,0
18,STF-5697a657,Aimee Montoya,nursing_assistant,general_medicine,1
18,STF-25d79742,Jeffrey Chavez,nurse,surgery,1
48,STF-61961d5b,Cameron Parker,nurse,surgery,0
9,STF-e15cfd51,Jamie Arnold,nurse,emergency,1
51,STF-d3c13ca9,Ryan Munoz,nurse,emergency,1
32,STF-d114bde8,Gina Moore,doctor,emergency,0
19,STF-67d3ac43,Cameron Parker,nurse,ICU,1
31,STF-2a9c9bdb,Mark Perez,nurse,surgery,0
32,STF-1511492d,Marc Moore,nurse,ICU,1
44,STF-372284b1,Sherry Decker,doctor,ICU,0
41,STF-052894a3,Richard Rodriguez,nursing_assistant,general_medicine,0
16,STF-398a99e9,Nathan Maldonado,nursing_assistant,general_medicine,0
2,STF-25d79742,Elizabeth Fowler,nurse,surgery,1
5,STF-7dfe6d32,Gabrielle Davis,nurse,emergency,1
49,STF-103c818c,Zachary Hicks,nurse,surgery,1
11,STF-206b10dc,Philip Cannon,nurse,general_medicine,1
51,STF-7510a5e3,Stephen Mckee,nurse,ICU,0
44,STF-b4907958,Nathan Maldonado,nursing_assistant,emergency,0
21,STF-e0c7759c,William Baker,nurse,general_medicine,1
25,STF-ea97e797,Stephen Mckee,nurse,ICU,0
38,STF-398a99e9,Nathan Maldonado,nurse,surgery,1
13,STF-b4907958,Ethan Adams,nurse,surgery,0
17,STF-197d1927,Lisa Barnes,nurse,ICU,1
49,STF-e15cfd51,Lisa Jackson,nurse,emergency,1
10,STF-ada6b167,James Ferrell,nursing_assistant,surgery,1
17,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
21,STF-8a885bae,James Brown,nurse,general_medicine,1
36,STF-40a56cae,Matthew Mcmillan,nursing_assistant,general_medicine,0
46,STF-188cd855,Sierra Johnson,nurse,general_medicine,1
51,STF-1bc3ecc7,Jessica Holmes,nursing_assistant,emergency,0
44,STF-e8857831,Victoria Garcia,nurse,surgery,1
18,STF-3a9a90fd,Brian Ramirez,nursing_assistant,emergency,0
38,STF-e9bd9766,Richard Henson,nurse,general_medicine,0
37,STF-03fbeddc,Debra Davidson,nurse,emergency,0
21,STF-7dfe6d32,Cristian Santos,doctor,emergency,0
47,STF-ea97e797,Richard Henson,nurse,ICU,0
2,STF-abfdc900,Diana May,nursing_assistant,ICU,1
7,STF-4e69ee46,Monica Herrera,nurse,emergency,1
28,STF-63b9ca1d,Brent Jordan,nursing_assistant,surgery,1
7,STF-8d812ffa,Christopher Bass,nursing_assistant,general_medicine,1
35,STF-9da1bed5,Michelle Harmon,nurse,ICU,1
7,STF-e0c7759c,Carol Tucker,nurse,general_medicine,1
31,STF-63bcaa58,Matthew Mcmillan,nurse,ICU,1
39,STF-2b4ea9d4,Deborah Figueroa,nurse,general_medicine,0
29,STF-038ff4c9,Christopher Bass,nursing_assistant,general_medicine,0
18,STF-5e560b99,Noah Rhodes,doctor,emergency,1
48,STF-25d79742,Tricia Valencia,nurse,surgery,1
43,STF-bfc199cf,Brent Jordan,nurse,surgery,0
25,STF-f37c5b51,Jessica Holmes,nurse,surgery,1
45,STF-8d812ffa,Aimee Montoya,nurse,general_medicine,1
16,STF-cf0f00c3,Christine Wright,nurse,ICU,0
43,STF-e9bd9766,Rebecca Valencia,nurse,ICU,1
24,STF-2a9c9bdb,Michael Lewis,nurse,emergency,0
51,STF-403052c0,Daniel Wagner,nurse,emergency,0
9,STF-61a51c45,Shirley Suarez,nursing_assistant,emergency,1
48,STF-4740993e,Garrett Lin,nursing_assistant,ICU,0
26,STF-d962d308,Sierra Johnson,nurse,ICU,1
35,STF-e573be71,Shannon Walker,nurse,ICU,1
10,STF-6a7114cb,April Frost,nursing_assistant,ICU,0
20,STF-68c8a79d,Brittany Farmer,nurse,general_medicine,1
40,STF-836e90d0,Julia Torres,nursing_assistant,ICU,0
37,STF-398a99e9,Debra Davidson,doctor,general_medicine,1
31,STF-bea9d5c9,Connie Lawrence,nurse,emergency,0
38,STF-ec102fe1,Whitney Peters,doctor,ICU,1
1,STF-372284b1,Danny Morgan,nurse,surgery,1
34,STF-ebbeb197,Gina Moore,doctor,emergency,0
39,STF-59afa180,John Daniel,nurse,general_medicine,0
36,STF-8a42f5e7,Mike Allen,nurse,emergency,1
45,STF-206b10dc,Philip Cannon,doctor,general_medicine,1
19,STF-7510a5e3,Sandra Aguilar,doctor,ICU,0
37,STF-95cd7529,Justin Baker,nurse,emergency,1
6,STF-e8857831,John Daniel,nurse,general_medicine,1
6,STF-103c818c,Rebecca Henderson,nursing_assistant,emergency,1
24,STF-9b87fb95,James Ferrell,doctor,surgery,1
4,STF-67d3ac43,Sandra Aguilar,nursing_assistant,surgery,1
50,STF-6a7114cb,Michelle Harmon,nursing_assistant,ICU,1
1,STF-551ccae1,Sarah Moore,nurse,surgery,1
24,STF-40a56cae,Zachary Ferrell,nurse,general_medicine,0
46,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
23,STF-0f188974,Sarah Moore,nurse,surgery,1
10,STF-a1420039,Gerald Hensley,nursing_assistant,surgery,1
33,STF-8b6412dc,Whitney Peters,nursing_assistant,emergency,0
2,STF-05591498,Ashley Waller,nurse,ICU,1
34,STF-36140a6a,Brian Ramirez,doctor,emergency,0
35,STF-4e69ee46,Monica Herrera,nurse,emergency,1
52,STF-7dfe6d32,Gabrielle Davis,doctor,emergency,1
7,STF-e573be71,Julia Torres,nurse,ICU,0
36,STF-2b4ea9d4,John Whitehead,nurse,ICU,0
32,STF-611ad324,Shane Henderson,nurse,emergency,1
48,STF-d962d308,Shannon Walker,nurse,ICU,1
16,STF-84efb3e5,Deborah Figueroa,nurse,ICU,1
38,STF-727e4277,Jessica Callahan,nursing_assistant,general_medicine,1
50,STF-372284b1,Fred Smith,doctor,general_medicine,0
15,STF-abfdc900,William Herrera,nurse,ICU,1
38,STF-e0c7759c,James Brown,nursing_assistant,surgery,0
46,STF-806b98e6,Derek Zuniga,doctor,surgery,1
37,STF-d114bde8,Abigail Shaffer,doctor,emergency,0
33,STF-03fbeddc,Sherry Decker,nurse,surgery,1
32,STF-b4907958,James Ferrell,nurse,emergency,1
41,STF-55594f66,Crystal Robinson,doctor,surgery,1
14,STF-ec102fe1,Lauren Daniels,nurse,general_medicine,1
6,STF-b4907958,Rebecca Henderson,nurse,emergency,1
51,STF-1511492d,Sierra Johnson,nursing_assistant,ICU,0
28,STF-61961d5b,Rebecca Valencia,nurse,ICU,0
10,STF-a493e575,Daniel Baker,nurse,general_medicine,0
22,STF-bfc199cf,Danny Morgan,doctor,ICU,1
13,STF-c696ae9c,Cristian Santos,nurse,emergency,1
37,STF-550b832f,Justin Baker,nurse,emergency,1
24,STF-95cd7529,Ethan Adams,nurse,emergency,1
13,STF-836e90d0,William Herrera,nurse,ICU,0
27,STF-5e560b99,Noah Rhodes,doctor,emergency,1
31,STF-03fbeddc,Nathan Maldonado,nurse,emergency,1
5,STF-11c84169,Shannon Jones,nurse,surgery,1
11,STF-1c410c36,Jessica Holmes,nurse,surgery,0
19,STF-67d3ac43,Cameron Parker,nursing_assistant,emergency,1
28,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
42,STF-e72deb85,Shirley Suarez,nursing_assistant,general_medicine,1
5,STF-98fd6aad,Brian Rodriguez,doctor,general_medicine,1
